_id,workType,module_id,trainer_name,date,start_time,end_time,testName
66138e38e10537e841ea2c17,Training,6613824114564315c8402090,Vikas Vyavhare,2024-05-07T22:42:17Z,2024-04-03T11:10:23Z,2024-05-30T22:49:29Z,Stand-alone foreground
66138e38e10537e841ea2c18,Assessment,6613824114564315c8402090,Sriram Krishnamoorthy,2024-06-01T00:00:55Z,2024-05-22T18:14:31Z,2024-05-02T15:57:32Z,Innovative global
66138e38e10537e841ea2c19,Training,6613824114564315c840209a,Gayathri V,2024-04-15T21:48:25Z,2024-04-16T14:33:00Z,2024-04-16T01:56:55Z,Assimilated scalable
66138e38e10537e841ea2c1a,Training,6613824114564315c840208c,Lejoy J,2024-06-01T03:36:25Z,2024-05-09T15:56:57Z,2024-05-04T13:52:40Z,Multi-layered interactive
66138e38e10537e841ea2c1b,Training,6613824114564315c8402089,Livin Albert B,2024-04-07T13:48:11Z,2024-04-06T21:28:29Z,2024-05-19T20:07:21Z,Front-line composite
66138e38e10537e841ea2c1c,Training,6613824114564315c8402095,Sriram Krishnamoorthy,2024-04-19T22:27:09Z,2024-04-17T04:08:04Z,2024-04-29T00:26:37Z,Synergized incremental
66138e38e10537e841ea2c1d,Assessment,6613824114564315c840208b,Ruthraraj R,2024-04-12T09:51:23Z,2024-04-10T06:51:30Z,2024-05-28T12:07:47Z,Monitored systemic
66138e38e10537e841ea2c1e,Training,6613824114564315c8402089,Kanike Lakshmi Narayana,2024-04-17T05:05:37Z,2024-04-07T09:10:01Z,2024-04-10T10:44:14Z,De-engineered value-added
66138e38e10537e841ea2c1f,Training,6613824114564315c8402097,Kundan Kumar S,2024-04-28T09:53:52Z,2024-04-05T02:58:56Z,2024-04-05T18:11:54Z,Compatible multi-tasking
66138e38e10537e841ea2c20,Training,6613824114564315c8402094,Vikas Vyavhare,2024-05-18T11:54:53Z,2024-05-21T01:45:22Z,2024-05-30T10:36:16Z,Focused tangible
66138e38e10537e841ea2c21,Assessment,6613824114564315c8402095,Neshanth G,2024-05-22T14:25:12Z,2024-04-03T23:39:50Z,2024-04-12T21:31:37Z,Focused interactive
66138e38e10537e841ea2c22,Assessment,6613824114564315c8402089,Sivamalini V,2024-04-27T14:50:53Z,2024-04-12T22:13:41Z,2024-05-02T00:31:41Z,Re-engineered multi-tasking
66138e38e10537e841ea2c23,Training,6613824114564315c8402095,Sriram Krishnamoorthy,2024-05-09T22:20:37Z,2024-05-12T01:51:26Z,2024-05-10T14:58:26Z,Persistent analyzing
66138e38e10537e841ea2c24,Training,6613824114564315c8402091,Sourav Kumar,2024-05-02T17:09:25Z,2024-05-29T21:09:15Z,2024-04-29T23:22:51Z,Open-source optimal
66138e38e10537e841ea2c25,Training,6613824114564315c8402090,Vignesh Anantharaj,2024-04-27T17:03:02Z,2024-04-24T10:15:16Z,2024-05-29T02:04:14Z,Proactive grid-enabled
66138e38e10537e841ea2c26,Assessment,6613824114564315c840208f,Rekha Anandan,2024-04-11T05:09:47Z,2024-05-09T04:44:44Z,2024-05-05T21:45:25Z,Enterprise-wide zero
66138e38e10537e841ea2c27,Assessment,6613824114564315c840208f,Radhakrishnan R,2024-05-13T19:30:31Z,2024-05-22T07:01:26Z,2024-04-27T00:56:58Z,Monitored context-sensitive
66138e38e10537e841ea2c28,Training,6613824114564315c8402087,Harish P,2024-05-18T19:46:47Z,2024-05-30T01:19:19Z,2024-04-10T21:39:27Z,Automated 6th
66138e38e10537e841ea2c29,Training,6613824114564315c840208c,Rajasundar Murugan Nadar C,2024-04-16T16:43:48Z,2024-05-11T16:08:40Z,2024-05-08T22:45:16Z,Re-engineered bandwidth-monitored
66138e38e10537e841ea2c2a,Training,6613824114564315c8402098,Michael Leovalan,2024-04-24T18:24:23Z,2024-05-14T07:48:29Z,2024-05-18T02:17:51Z,Horizontal motivating
66138e38e10537e841ea2c2b,Training,6613824114564315c8402087,Arun Prasanth S,2024-04-13T23:10:43Z,2024-05-31T06:54:24Z,2024-04-29T05:44:58Z,Open-architected object-oriented
66138e38e10537e7a67f3cf4,Assessment,6613824114564315c840208a,Arun Prasanth S,2024-04-24T12:54:14Z,2024-04-01T19:27:53Z,2024-04-17T16:37:32Z,Adaptive next
66138e38e10537e7a67f3cf5,Assessment,6613824114564315c840208a,Molly Buxton,2024-05-06T17:58:24Z,2024-05-22T12:57:57Z,2024-05-07T09:35:20Z,User-centric executive
66138e38e10537e7a67f3cf6,Training,6613824114564315c8402092,Ravishankar P,2024-06-01T18:43:50Z,2024-05-27T20:18:06Z,2024-05-04T06:37:39Z,Extended empowering
66138e38e10537e7a67f3cf7,Training,6613824114564315c840208d,Lejoy J,2024-04-13T14:02:00Z,2024-05-18T14:17:17Z,2024-04-02T15:55:52Z,Stand-alone motivating
66138e38e10537e7a67f3cf8,Assessment,6613824114564315c8402093,Keerthika Kannan,2024-04-03T11:25:25Z,2024-05-31T03:12:26Z,2024-04-07T00:52:00Z,Distributed interactive
66138e38e10537e7a67f3cf9,Training,6613824114564315c8402085,Gopinath Ramesh,2024-04-16T07:49:31Z,2024-05-05T05:20:18Z,2024-05-12T23:22:05Z,Compatible exuding
66138e38e10537e7a67f3cfa,Training,6613824114564315c8402094,Vigneshwaran Jeyakumar,2024-05-19T10:43:35Z,2024-05-26T10:42:43Z,2024-05-31T12:44:10Z,Cloned secondary
66138e38e10537e7a67f3cfb,Assessment,6613824114564315c8402097,Vendeeshwaran C,2024-05-14T22:52:49Z,2024-05-04T07:16:18Z,2024-05-10T23:52:58Z,Customer-focused systematic
66138e38e10537e7a67f3cfc,Assessment,6613824114564315c8402096,Lejoy J,2024-04-12T08:03:59Z,2024-04-26T22:24:54Z,2024-05-05T00:32:21Z,Horizontal national
66138e38e10537e7a67f3cfd,Training,6613824114564315c8402086,Sachinvias Gopalakrishnan,2024-05-14T08:10:33Z,2024-04-18T22:35:42Z,2024-04-29T09:35:03Z,Multi-layered modular
66138e38e10537e7a67f3cfe,Training,6613824114564315c8402094,Hariharan N,2024-04-17T05:22:07Z,2024-04-25T17:56:03Z,2024-05-28T13:24:53Z,Total exuding
66138e38e10537e7a67f3cff,Training,6613824114564315c840208a,Ankit Kumar Mishra,2024-04-19T00:47:45Z,2024-05-26T01:40:42Z,2024-05-29T12:57:44Z,Focused 5th
66138e38e10537e7a67f3d00,Assessment,6613824114564315c8402099,Arun Prasanth S,2024-04-25T22:17:37Z,2024-04-14T15:55:33Z,2024-05-30T18:29:00Z,Enterprise-wide mission-critical
66138e38e10537e7a67f3d01,Training,6613824114564315c8402095,Purvaja Vashistha,2024-05-03T16:03:36Z,2024-04-09T22:11:43Z,2024-04-19T03:08:39Z,Secured fault-tolerant
66138e38e10537e7a67f3d02,Training,6613824114564315c8402098,Anil Prasad L,2024-05-16T15:32:05Z,2024-05-25T03:47:23Z,2024-05-22T05:36:28Z,Horizontal hybrid
66138e38e10537e7a67f3d03,Training,6613824114564315c840208c,Molly Buxton,2024-05-08T21:56:50Z,2024-04-03T02:57:24Z,2024-05-18T22:28:11Z,Synergistic coherent
66138e38e10537e7a67f3d04,Training,6613824114564315c8402089,Achyuth Pramod C,2024-04-24T14:48:30Z,2024-05-26T12:56:49Z,2024-04-22T00:52:58Z,Extended exuding
66138e38e10537e7a67f3d05,Assessment,6613824114564315c840208e,Ravishankar P,2024-05-03T22:10:27Z,2024-04-21T12:27:41Z,2024-04-21T05:18:02Z,Fully-configurable modular
66138e38e10537e7a67f3d06,Training,6613824114564315c8402091,Purvaja Vashistha,2024-05-30T15:00:25Z,2024-04-23T08:35:13Z,2024-04-14T14:12:30Z,Extended responsive
66138e38e10537e7a67f3d07,Training,6613824114564315c840208b,Himanshu Soni,2024-05-19T13:02:44Z,2024-04-23T15:56:08Z,2024-04-24T03:07:16Z,Right-sized mission-critical
66138e38e10537e7a67f3d08,Training,6613824114564315c840208f,Felix Raj C,2024-04-14T10:22:37Z,2024-04-21T08:32:50Z,2024-04-22T13:24:52Z,Implemented asynchronous
66138e38e10537e7a67f3d09,Assessment,6613824114564315c840208b,Pichhapati Venkata Naveen,2024-04-15T20:16:07Z,2024-04-26T15:25:07Z,2024-05-17T09:57:58Z,Robust analyzing
66138e38e10537e7a67f3d0a,Training,6613824114564315c8402088,Ravishankar P,2024-05-27T13:32:40Z,2024-04-06T20:28:41Z,2024-04-18T13:29:33Z,Streamlined fault-tolerant
66138e38e10537e7a67f3d0b,Training,6613824114564315c8402097,Pooja Nareshsinh Thakur,2024-05-17T01:41:07Z,2024-04-18T19:52:19Z,2024-04-11T16:52:37Z,Persevering hybrid
66138e38e10537e7a67f3d0c,Training,6613824114564315c840208a,Naveen Kumar S,2024-06-01T18:01:41Z,2024-05-04T17:53:23Z,2024-04-17T17:02:13Z,Quality-focused system-worthy
66138e38e10537e7a67f3d0d,Training,6613824114564315c8402090,Naveen Kumar S,2024-05-21T14:11:49Z,2024-04-26T12:39:45Z,2024-05-12T06:39:51Z,Self-enabling discrete
66138e38e10537e7a67f3d0e,Training,6613824114564315c8402097,Livin Albert B,2024-05-04T16:34:02Z,2024-04-22T10:22:57Z,2024-04-28T22:26:57Z,Enhanced leading
66138e38e10537e7a67f3d0f,Training,6613824114564315c840208f,Kanike Lakshmi Narayana,2024-05-05T19:41:03Z,2024-05-06T09:23:02Z,2024-04-06T11:52:59Z,Mandatory 5th
66138e38e10537e7a67f3d10,Training,6613824114564315c840208b,Anil Prasad L,2024-04-19T21:22:52Z,2024-04-16T04:48:54Z,2024-05-09T13:40:19Z,De-engineered systemic
66138e38e10537e7a67f3d11,Training,6613824114564315c8402094,Sathish Kumar V,2024-05-19T23:22:43Z,2024-04-01T04:16:26Z,2024-04-05T15:40:27Z,Visionary attitude-oriented
66138e38e10537e7a67f3d12,Training,6613824114564315c840208e,Swatikka C,2024-05-25T00:37:41Z,2024-04-04T13:21:11Z,2024-05-05T10:01:06Z,Operative analyzing
66138e38e10537e82b6ef5c5,Training,6613824114564315c8402087,Gayathri V,2024-05-10T17:47:02Z,2024-05-11T13:50:03Z,2024-05-28T18:23:17Z,Phased context-sensitive
66138e38e10537e82b6ef5c6,Training,6613824114564315c8402090,Neshanth G,2024-04-18T13:06:24Z,2024-05-03T14:15:01Z,2024-05-13T16:12:45Z,De-engineered bifurcated
66138e38e10537e82b6ef5c7,Training,6613824114564315c840208d,Anto Arokia Mary N L,2024-04-28T18:41:21Z,2024-05-01T01:34:36Z,2024-04-23T19:06:45Z,Synergistic solution-oriented
66138e38e10537e82b6ef5c8,Training,6613824114564315c8402086,Satyam Pandey S,2024-04-29T13:55:15Z,2024-05-03T10:00:33Z,2024-04-28T05:00:43Z,Right-sized systemic
66138e38e10537e82b6ef5c9,Training,6613824114564315c840208d,Rekha Anandan,2024-05-31T18:06:01Z,2024-04-14T04:29:44Z,2024-04-23T07:43:01Z,Triple-buffered actuating
66138e38e10537e82b6ef5ca,Training,6613824114564315c840208f,Anto Arokia Mary N L,2024-04-24T04:20:09Z,2024-05-02T01:19:23Z,2024-05-19T18:47:16Z,Virtual scalable
66138e38e10537e82b6ef5cb,Training,6613824114564315c840208a,Shirpi A,2024-04-09T14:13:58Z,2024-05-11T01:19:22Z,2024-04-04T17:52:32Z,Assimilated eco-centric
66138e38e10537e82b6ef5cc,Training,6613824114564315c840208c,Sourav Kumar,2024-05-28T07:27:58Z,2024-05-25T12:41:09Z,2024-04-17T14:47:22Z,Mandatory explicit
66138e38e10537e82b6ef5cd,Training,6613824114564315c8402099,Rishikar B,2024-05-22T08:42:03Z,2024-04-26T20:26:23Z,2024-05-27T18:53:20Z,Adaptive systemic
66138e38e10537e82b6ef5ce,Training,6613824114564315c840208a,Arun Prasanth S,2024-04-23T09:58:02Z,2024-05-15T12:01:41Z,2024-04-17T09:38:34Z,Cross-platform secondary
66138e38e10537e82b6ef5cf,Assessment,6613824114564315c840208f,Arun Prasanth S,2024-04-07T05:42:11Z,2024-05-30T01:58:39Z,2024-05-28T15:46:27Z,Mandatory didactic
66138e38e10537e82b6ef5d0,Training,6613824114564315c840209a,Harish P,2024-04-11T10:13:33Z,2024-04-15T02:21:11Z,2024-04-29T18:04:37Z,De-engineered actuating
66138e38e10537e82b6ef5d1,Training,6613824114564315c840208f,Keerthika Kannan,2024-05-23T11:57:15Z,2024-04-01T11:09:53Z,2024-04-26T21:42:59Z,Cross-platform real-time
66138e38e10537e82b6ef5d2,Training,6613824114564315c8402091,Anto Arokia Mary N L,2024-04-15T23:16:19Z,2024-04-15T05:03:03Z,2024-05-29T08:34:12Z,Polarised holistic
66138e38e10537e82b6ef5d3,Training,6613824114564315c840208e,Lejoy J,2024-05-14T03:41:16Z,2024-05-23T09:42:35Z,2024-05-22T23:34:03Z,Streamlined transitional
66138e38e10537e82b6ef5d4,Training,6613824114564315c8402094,Radhakrishnan R,2024-04-29T02:58:02Z,2024-04-17T11:22:02Z,2024-05-21T01:44:43Z,Managed systematic
66138e38e10537e82b6ef5d5,Training,6613824114564315c8402085,Ajay S,2024-04-25T16:24:26Z,2024-05-22T18:18:55Z,2024-04-01T15:00:51Z,Operative global
66138e38e10537e82b6ef5d6,Training,6613824114564315c8402093,Vigneshwaran Jeyakumar,2024-05-09T17:32:45Z,2024-05-11T04:28:53Z,2024-04-10T01:07:29Z,Open-architected mobile
66138e38e10537e82b6ef5d7,Training,6613824114564315c8402089,Radhakrishnan R,2024-05-22T05:56:08Z,2024-05-31T08:05:44Z,2024-05-07T18:05:48Z,Sharable client-server
66138e38e10537e82b6ef5d8,Assessment,6613824114564315c8402085,Rajasundar Murugan Nadar C,2024-04-13T22:35:35Z,2024-05-26T09:43:28Z,2024-04-09T20:25:51Z,Horizontal bandwidth-monitored
66138e38e10537e82b6ef5d9,Training,6613824114564315c8402085,Sachinvias Gopalakrishnan,2024-05-22T04:29:19Z,2024-05-08T01:20:37Z,2024-04-21T18:04:29Z,Profit-focused reciprocal
66138e38e10537e82b6ef5da,Training,6613824114564315c8402098,Molly Buxton,2024-05-04T11:16:24Z,2024-04-28T17:57:27Z,2024-05-15T03:04:13Z,Optional holistic
66138e38e10537e82b6ef5db,Assessment,6613824114564315c8402093,Vignesh Anantharaj,2024-04-23T09:59:30Z,2024-04-07T20:25:50Z,2024-04-04T06:38:37Z,Open-source coherent
66138e38e10537e82b6ef5dc,Training,6613824114564315c8402098,Sivamalini V,2024-05-16T15:07:50Z,2024-05-27T18:50:55Z,2024-04-17T03:45:31Z,Automated zero
66138e38e10537e82b6ef5dd,Training,6613824114564315c8402085,Akkim Balaji C,2024-04-30T09:05:42Z,2024-05-31T15:17:08Z,2024-04-04T11:31:00Z,Virtual regional
66138e38e10537e82b6ef5de,Training,6613824114564315c8402097,Ankit Kumar Mishra,2024-04-08T02:35:24Z,2024-04-14T04:27:04Z,2024-05-12T18:34:20Z,Expanded 4th
66138e38e10537e82b6ef5df,Training,6613824114564315c8402087,Keerthika Kannan,2024-05-29T20:34:17Z,2024-04-30T12:41:38Z,2024-04-10T11:23:13Z,Synchronised solution-oriented
66138e38e10537e82b6ef5e0,Training,6613824114564315c8402089,Babu G,2024-05-24T23:56:31Z,2024-05-26T19:58:13Z,2024-05-05T14:45:08Z,Self-enabling solution-oriented
66138e38e10537e82b6ef5e1,Training,6613824114564315c8402091,Arjun Ganesan,2024-05-31T11:54:05Z,2024-04-27T23:15:57Z,2024-04-30T12:14:07Z,Customer-focused holistic
66138e38e10537e82b6ef5e2,Training,6613824114564315c840208f,Keerthika Kannan,2024-05-10T10:18:37Z,2024-04-05T03:52:28Z,2024-04-20T00:12:57Z,Operative multi-state
66138e38e10537e82b6ef5e3,Assessment,6613824114564315c8402097,Harish P,2024-05-07T16:11:51Z,2024-04-24T22:25:49Z,2024-04-23T17:05:47Z,Pre-emptive scalable
66138e38e10537e80c7b84d7,Training,6613824114564315c8402086,Achyuth Pramod C,2024-04-02T07:28:45Z,2024-05-20T18:56:41Z,2024-04-18T15:09:13Z,Adaptive interactive
66138e38e10537e80c7b84d8,Training,6613824114564315c840209a,Gayathri V,2024-06-01T17:40:11Z,2024-04-28T00:55:58Z,2024-04-01T09:38:11Z,Down-sized next
66138e38e10537e80c7b84d9,Training,6613824114564315c840208c,Christopher Raj,2024-04-01T14:54:31Z,2024-05-03T16:55:03Z,2024-04-30T04:12:29Z,Stand-alone even-keeled
66138e38e10537e80c7b84da,Assessment,6613824114564315c8402085,Naga Sandeep Reddy P,2024-05-03T20:30:43Z,2024-05-15T06:07:15Z,2024-05-27T02:58:41Z,Ameliorated analyzing
66138e38e10537e80c7b84db,Training,6613824114564315c8402096,Keerthika Kannan,2024-04-28T16:27:23Z,2024-04-25T04:11:57Z,2024-04-02T16:02:50Z,Profit-focused needs-based
66138e38e10537e80c7b84dc,Training,6613824114564315c8402097,Venkata Charan Kumar Maddula,2024-04-05T05:15:33Z,2024-04-20T17:04:07Z,2024-04-24T04:19:29Z,Inverse responsive
66138e38e10537e80c7b84dd,Assessment,6613824114564315c8402086,Pooja Nareshsinh Thakur,2024-05-07T17:51:20Z,2024-04-11T10:11:34Z,2024-04-03T06:51:55Z,Automated homogeneous
66138e38e10537e80c7b84de,Assessment,6613824114564315c8402099,Shirpi A,2024-05-31T02:32:07Z,2024-04-20T07:00:50Z,2024-05-18T20:30:29Z,Devolved bi-directional
66138e38e10537e80c7b84df,Training,6613824114564315c840208c,Dhaneshwaran D,2024-04-17T21:10:11Z,2024-05-19T02:14:16Z,2024-04-02T23:24:53Z,Open-architected empowering
66138e38e10537e80c7b84e0,Training,6613824114564315c840209a,Pooja Nareshsinh Thakur,2024-04-11T10:56:13Z,2024-04-12T14:10:21Z,2024-04-05T01:29:25Z,Centralized national
66138e38e10537e80c7b84e1,Assessment,6613824114564315c840208f,Gayathri V,2024-05-31T09:39:42Z,2024-05-16T19:30:09Z,2024-05-26T17:13:14Z,Centralized asynchronous
66138e38e10537e80c7b84e2,Training,6613824114564315c8402087,Vignesh Anantharaj,2024-05-24T18:38:54Z,2024-04-26T02:34:05Z,2024-05-09T15:15:27Z,Self-enabling mission-critical
66138e38e10537e80c7b84e3,Assessment,6613824114564315c8402093,Keerthika Kannan,2024-05-15T11:58:56Z,2024-05-30T12:09:41Z,2024-05-27T20:01:21Z,Multi-layered systemic
66138e38e10537e80c7b84e4,Training,6613824114564315c8402087,Siddharth Sridhar,2024-04-26T23:57:30Z,2024-04-21T10:08:16Z,2024-05-03T13:05:07Z,Decentralized content-based
66138e38e10537e80c7b84e5,Assessment,6613824114564315c8402086,Lejoy J,2024-04-10T01:45:06Z,2024-05-31T22:20:35Z,2024-04-06T17:06:09Z,Configurable cohesive
66138e38e10537e80c7b84e6,Assessment,6613824114564315c8402094,Satyam Pandey S,2024-04-26T11:17:52Z,2024-05-11T13:27:02Z,2024-05-08T07:43:19Z,Profound uniform
66138e38e10537e80c7b84e7,Assessment,6613824114564315c8402088,Nivya V,2024-05-31T08:28:02Z,2024-04-26T08:50:31Z,2024-05-09T13:47:11Z,Integrated actuating
66138e38e10537e80c7b84e8,Training,6613824114564315c840208b,Livin Albert B,2024-05-30T07:27:53Z,2024-04-12T05:24:58Z,2024-04-23T17:09:29Z,Innovative homogeneous
66138e38e10537e80c7b84e9,Training,6613824114564315c8402092,Ruthraraj R,2024-04-15T09:59:17Z,2024-05-20T21:16:14Z,2024-04-14T04:52:34Z,Compatible disintermediate
66138e38e10537e80c7b84ea,Assessment,6613824114564315c8402089,Purvaja Vashistha,2024-05-03T11:43:45Z,2024-04-02T10:09:33Z,2024-04-20T04:08:30Z,Function-based neutral
66138e38e10537e80c7b84eb,Training,6613824114564315c840208a,Pooja Nareshsinh Thakur,2024-05-25T06:05:24Z,2024-05-26T19:43:41Z,2024-04-30T22:33:39Z,Programmable background
66138e38e10537e80c7b84ec,Training,6613824114564315c840208c,Livin Albert B,2024-05-27T08:12:46Z,2024-05-21T09:57:13Z,2024-05-11T16:26:57Z,Horizontal composite
66138e38e10537e80c7b84ed,Training,6613824114564315c840208f,Pichhapati Venkata Naveen,2024-05-12T07:48:44Z,2024-04-22T00:43:30Z,2024-04-26T22:50:59Z,Cloned 5th
66138e38e10537e80c7b84ee,Assessment,6613824114564315c840208e,Ruthraraj R,2024-04-20T14:09:29Z,2024-05-13T13:52:09Z,2024-05-09T05:17:16Z,Centralized logistical
66138e38e10537e80c7b84ef,Assessment,6613824114564315c840208b,Pichhapati Venkata Naveen,2024-05-11T14:41:07Z,2024-05-27T12:11:19Z,2024-05-04T21:27:46Z,Progressive next
66138e38e10537e80c7b84f0,Training,6613824114564315c8402087,Akkim Balaji C,2024-05-26T12:07:22Z,2024-04-27T13:33:41Z,2024-05-19T19:37:19Z,Decentralized fresh-thinking
66138e38e10537e80c7b84f1,Assessment,6613824114564315c8402099,Siddharth Sridhar,2024-05-05T08:45:24Z,2024-04-15T17:08:57Z,2024-04-06T16:41:49Z,Right-sized dedicated
66138e38e10537e80c7b84f2,Training,6613824114564315c8402090,Gayathri V,2024-04-23T16:31:37Z,2024-04-29T14:07:11Z,2024-04-13T08:51:44Z,Devolved incremental
66138e38e10537e80c7b84f3,Training,6613824114564315c8402085,Hariharan N,2024-05-07T15:24:39Z,2024-05-22T09:16:15Z,2024-04-30T11:13:11Z,Adaptive content-based
66138e38e10537e80c7b84f4,Training,6613824114564315c8402086,Arjun Ganesan,2024-04-27T11:01:48Z,2024-05-12T14:25:16Z,2024-05-30T02:40:56Z,Right-sized reciprocal
66138e38e10537e80c7b84f5,Assessment,6613824114564315c8402090,Babu G,2024-05-23T17:50:26Z,2024-04-16T08:20:20Z,2024-04-06T01:26:53Z,Business-focused content-based
66138e38e10537e7b003c586,Training,6613824114564315c8402091,Purvaja Vashistha,2024-05-21T23:51:32Z,2024-05-11T22:03:46Z,2024-05-10T23:35:04Z,Function-based mobile
66138e38e10537e7b003c587,Training,6613824114564315c8402086,Ajay S,2024-04-25T22:40:50Z,2024-04-28T22:19:41Z,2024-05-21T08:34:09Z,Phased bottom-line
66138e38e10537e7b003c588,Training,6613824114564315c8402094,Kundan Kumar S,2024-05-16T07:37:34Z,2024-05-23T04:50:48Z,2024-05-23T07:38:48Z,Proactive systemic
66138e38e10537e7b003c589,Training,6613824114564315c840208f,Anil Prasad L,2024-04-22T21:20:37Z,2024-04-01T03:02:52Z,2024-05-23T17:21:49Z,Implemented encompassing
66138e38e10537e7b003c58a,Training,6613824114564315c840208b,Michael Leovalan,2024-04-19T01:39:23Z,2024-04-03T09:23:48Z,2024-05-04T00:40:00Z,Ameliorated background
66138e38e10537e7b003c58b,Assessment,6613824114564315c8402086,Kanike Lakshmi Narayana,2024-04-11T11:45:24Z,2024-04-07T06:35:39Z,2024-04-01T10:13:07Z,Total needs-based
66138e38e10537e7b003c58c,Assessment,6613824114564315c8402094,Nivya V,2024-04-18T04:06:53Z,2024-05-29T10:20:54Z,2024-04-20T13:17:37Z,Exclusive mission-critical
66138e38e10537e7b003c58d,Training,6613824114564315c840208b,Dhanasekar Murugan,2024-04-14T06:49:27Z,2024-04-28T17:47:58Z,2024-04-23T20:56:07Z,Open-source zero
66138e38e10537e7b003c58e,Training,6613824114564315c8402094,Pooja Nareshsinh Thakur,2024-05-03T03:08:11Z,2024-04-08T15:26:51Z,2024-05-26T14:38:39Z,Streamlined disintermediate
66138e38e10537e7b003c58f,Training,6613824114564315c840209a,Lejoy J,2024-05-08T20:30:51Z,2024-04-08T18:21:00Z,2024-04-02T17:09:44Z,Diverse exuding
66138e38e10537e7b003c590,Training,6613824114564315c8402087,Pichhapati Venkata Naveen,2024-06-01T00:15:19Z,2024-04-26T16:50:03Z,2024-04-20T12:08:36Z,Robust hybrid
66138e38e10537e7b003c591,Training,6613824114564315c8402097,Nivya V,2024-04-06T01:54:34Z,2024-04-18T10:25:05Z,2024-05-29T22:41:03Z,Organized uniform
66138e38e10537e7b003c592,Assessment,6613824114564315c840208a,Sriram Krishnamoorthy,2024-04-17T16:41:26Z,2024-04-09T22:57:12Z,2024-05-16T11:20:50Z,Multi-layered context-sensitive
66138e38e10537e7b003c593,Assessment,6613824114564315c8402087,Purvaja Vashistha,2024-04-16T08:00:05Z,2024-04-06T13:17:19Z,2024-05-21T18:06:02Z,Cross-platform user-facing
66138e38e10537e7b003c594,Assessment,6613824114564315c840209a,Sachinvias Gopalakrishnan,2024-04-16T07:02:35Z,2024-05-27T05:23:12Z,2024-05-07T01:04:02Z,Optimized exuding
66138e38e10537e7b003c595,Assessment,6613824114564315c8402088,Christopher Raj,2024-05-21T18:07:25Z,2024-04-27T18:06:20Z,2024-04-24T06:29:02Z,Multi-channelled tangible
66138e38e10537e7b003c596,Training,6613824114564315c8402093,Sriram Krishnamoorthy,2024-05-29T17:14:19Z,2024-04-12T10:20:37Z,2024-04-14T19:44:37Z,Fully-configurable asynchronous
66138e38e10537e7b003c597,Training,6613824114564315c8402095,Shirpi A,2024-04-11T15:29:27Z,2024-04-10T09:58:44Z,2024-05-11T05:26:45Z,Switchable actuating
66138e38e10537e7b003c598,Training,6613824114564315c840208d,Purvaja Vashistha,2024-05-14T21:29:25Z,2024-04-03T21:36:33Z,2024-05-31T05:23:51Z,Open-source 24/7
66138e38e10537e7b003c599,Training,6613824114564315c8402088,Himanshu Soni,2024-05-13T17:17:08Z,2024-04-16T10:24:08Z,2024-04-06T06:42:10Z,Horizontal uniform
66138e38e10537e7b003c59a,Training,6613824114564315c8402098,Neshanth G,2024-04-29T19:12:06Z,2024-05-18T12:07:55Z,2024-05-25T13:52:40Z,Synergized executive
66138e38e10537e7b003c59b,Training,6613824114564315c8402087,Ruthraraj R,2024-04-02T01:25:53Z,2024-05-23T00:56:08Z,2024-05-04T20:48:51Z,Universal local
66138e38e10537e7b003c59c,Training,6613824114564315c8402099,Likhitha Gurram,2024-04-24T16:32:26Z,2024-05-22T09:56:46Z,2024-04-05T15:00:58Z,Organized encompassing
66138e38e10537e7b003c59d,Assessment,6613824114564315c8402094,Ankit Kumar Mishra,2024-04-11T10:37:59Z,2024-04-27T03:42:21Z,2024-05-05T02:09:06Z,Down-sized maximized
66138e38e10537e7b003c59e,Training,6613824114564315c8402090,Sachinvias Gopalakrishnan,2024-05-08T04:00:49Z,2024-04-29T00:10:25Z,2024-04-17T02:38:45Z,Advanced bi-directional
66138e38e10537e7b003c59f,Assessment,6613824114564315c8402087,Sameer Basha B,2024-04-19T06:37:24Z,2024-04-18T14:43:58Z,2024-05-21T05:18:50Z,Secured 5th
66138e38e10537e7b003c5a0,Training,6613824114564315c840208e,Neshanth G,2024-05-04T21:39:18Z,2024-04-18T09:37:17Z,2024-05-19T07:18:44Z,Monitored attitude-oriented
66138e38e10537e7b003c5a1,Assessment,6613824114564315c840209a,Rajasundar Murugan Nadar C,2024-04-09T12:27:16Z,2024-04-06T15:19:38Z,2024-05-12T08:31:32Z,Self-enabling real-time
66138e38e10537e7b003c5a2,Training,6613824114564315c8402097,Rekha Anandan,2024-04-19T03:17:10Z,2024-05-03T09:09:28Z,2024-04-04T15:09:59Z,Front-line exuding
66138e38e10537e7b003c5a3,Assessment,6613824114564315c8402098,Dhanasekar Murugan,2024-05-05T10:40:17Z,2024-05-13T15:49:52Z,2024-04-18T13:03:28Z,Configurable bi-directional
66138e38e10537e7b003c5a4,Assessment,6613824114564315c840208a,Pichhapati Venkata Naveen,2024-05-25T21:31:23Z,2024-05-30T01:23:50Z,2024-05-08T18:26:29Z,Operative dynamic
66138e38e10537e875099a62,Training,6613824114564315c8402089,Felix Raj C,2024-05-09T01:08:20Z,2024-04-03T05:32:14Z,2024-04-01T08:47:16Z,Profit-focused methodical
66138e38e10537e875099a63,Training,6613824114564315c840208e,Vignesh Anantharaj,2024-04-15T12:24:33Z,2024-04-24T22:14:34Z,2024-04-21T01:54:18Z,Exclusive discrete
