_id,TrainingName,Coe_Name,UserType,Date,WorkSessions
6613824114564315c840209a,'Python for DS',Kacie Danniel,Intern,2024-05-17T21:09:13Z,66137d41e10537e8928bbdb6
6613824114564315c8402089,'HTML & CSS',Cathlene Jeannenet,Intern,2024-05-24T09:53:01Z,66137d41e10537e7b003c56f
6613824114564315c8402087,'Node JS',Parry Moppett,Employee,2024-04-19T12:45:56Z,66137d41e10537e71b41a8a4
6613824114564315c8402092,'UI Path / Microsoft Power Automate',Adda Giacomoni,Employee,2024-05-11T09:02:02Z,66137d41e10537e73df51f4b
6613824114564315c8402098,'Javascript',Kettie Dowse,Intern,2024-05-02T09:01:24Z,66137d41e10537e71b41a8a7
6613824114564315c840208e,'Data Warehouse - ETL,Jeff Minger,Intern,2024-05-02T00:18:35Z,66137d41e10537e7a3c9711c
6613824114564315c8402093,'React JS',Ginnie Jelleman,Employee,2024-05-26T23:56:56Z,66137d41e10537e7c52101e8
6613824114564315c840208b,'Git & Version Control',Tailor Artist,Intern,2024-04-23T09:26:34Z,66137d41e10537e7c28559c7
6613824114564315c8402096,'UI / UX Concept Figma',Gaven Atyeo,Intern,2024-04-11T05:40:07Z,66137d41e10537e752949df0
6613824114564315c8402090,'Node JS',Atalanta Marjoribanks,Intern,2024-05-11T00:32:40Z,66137d3ce10537e70a816aa2
6613824114564315c840208c,'HTML & CSS',Nelle Summerley,Employee,2024-05-26T00:07:31Z,66137d3ce10537e85f4fe2c5
6613824114564315c840208a,'ML Basics',Marigold Guyer,Intern,2024-04-09T00:12:25Z,66137d41e10537e875099a43
6613824114564315c8402094,'UI Path / Microsoft Power Automate',Lizzie Portch,Intern,2024-05-09T14:15:38Z,66137d41e10537e8b1b75e33
6613824114564315c8402092,ADF',Bonnee Senett,Employee,2024-05-01T09:25:30Z,66137d41e10537e8c57ab202
6613824114564315c8402094,'Quality Assurance Basics',Emory Magrane,Intern,2024-05-04T12:04:33Z,66137d41e10537e7916ba00d
6613824114564315c8402086,'React JS',Tove Witsey,Employee,2024-05-14T21:02:56Z,66137d41e10537e7c28559db
6613824114564315c8402098,'Data Warehouse - ETL,Ashby Jarrett,Employee,2024-05-13T20:59:18Z,66137d41e10537e80c7b84ce
6613824114564315c840208c,'DBT',Katharyn Priddle,Employee,2024-04-06T09:48:44Z,66137d41e10537e83cb6728e
6613824114564315c840208c,'SQL',Carmelita Hallatt,Intern,2024-05-02T05:34:29Z,66137d41e10537e8928bbda4
6613824114564315c8402090,'DBT',Arie Calderon,Intern,2024-04-28T13:35:34Z,66137d41e10537e73df51f47
6613824114564315c8402087,'DBT',Ber Fawdrey,Employee,2024-05-06T12:22:58Z,66137d41e10537e6f9e784a0
6613824114564315c8402086,ADF',Moselle Raistrick,Employee,2024-05-20T10:32:08Z,66137d41e10537e82b6ef5ab
6613824114564315c8402090,'Security Testing',Sandye MacKall,Intern,2024-05-20T16:50:50Z,66137d41e10537e6dda6ca55
6613824114564315c8402099,'Cloud Platforms',Con Tomson,Employee,2024-04-06T01:39:00Z,66137d41e10537e8d6b75c4e
6613824114564315c8402091,'DBT',Melosa Boocock,Intern,2024-05-17T08:42:59Z,66137d41e10537e8a3bcefb7
6613824114564315c840208b,'OS & Networking',Clarinda Millwall,Intern,2024-05-16T20:04:33Z,66137d41e10537e752949de3
6613824114564315c840208b,'SQL',Burk Harper,Employee,2024-04-10T08:01:22Z,66137d41e10537e7b003c56a
6613824114564315c8402097,'SQL',Gwendolyn Frontczak,Intern,2024-05-28T06:56:31Z,66137d41e10537e7a67f3cec
6613824114564315c840208e,'React JS',Teador O'Fallowne,Intern,2024-04-24T15:57:31Z,66137d41e10537e7916ba012
6613824114564315c840208f,'React JS',Torey Bonifas,Intern,2024-04-12T21:18:59Z,66137d41e10537e7a67f3cee
6613824114564315c840208a,'Analytics & Reporting',Emerson Spinnace,Employee,2024-05-16T02:07:52Z,66137d41e10537e80c7b84d2
6613824114564315c8402098,'SQL',Kenna Caddick,Employee,2024-05-12T05:39:29Z,66137d41e10537e6c405f67e
6613824114564315c840208f,'React JS',Heinrick Danielsohn,Employee,2024-04-13T23:47:04Z,66137d3ce10537e85f4fe2e1
6613824114564315c8402097,'UI / UX Concept Figma',Dory Ehrat,Intern,2024-05-27T10:08:21Z,66137d41e10537e7c52101f5
6613824114564315c840208e,'Power BI',Daveen Hardson,Employee,2024-05-15T08:47:50Z,66137d41e10537e72c30ffbc
6613824114564315c840208c,'Data Warehouse - ETL,Shalna Geany,Employee,2024-05-23T16:15:27Z,66137d41e10537e82b6ef5aa
6613824114564315c840208a,'Javascript',Shaun Boxall,Intern,2024-04-01T01:17:12Z,66137d41e10537e7916b9ff5
6613824114564315c8402089,'DevOps Operations',Hale Garroway,Intern,2024-05-17T17:34:14Z,66137d41e10537e8a3bcefbf
6613824114564315c8402088,'React JS',Sandy Bowsher,Intern,2024-04-11T00:01:16Z,66137d41e10537e83e6ca323
6613824114564315c8402091,'HTML & CSS',Rafaelia Toland,Intern,2024-04-13T05:44:50Z,66137d41e10537e7e7de0545
6613824114564315c8402090,'Power BI',Modesty Teasdale-Markie,Intern,2024-04-15T22:13:17Z,66137d41e10537e71b41a8a5
6613824114564315c840208e,'React JS',Wilhelm Chaff,Intern,2024-05-12T04:28:17Z,66137d41e10537e7c52101ec
6613824114564315c8402097,'SQL',Bonnee Norville,Intern,2024-05-07T12:33:36Z,66137d41e10537e72c30ffb5
6613824114564315c8402091,ADF',Bridie Laroze,Intern,2024-05-03T10:05:56Z,66137d41e10537e6c405f683
6613824114564315c8402099,'Git & Version Control',Ripley Dibben,Employee,2024-04-24T01:45:59Z,66137d41e10537e7714b1e71
6613824114564315c8402093,'Python for DS',Devora Carslake,Intern,2024-05-30T12:25:13Z,66137d41e10537e80c7b84bf
6613824114564315c8402095,'React JS',Claudianus MacAlees,Employee,2024-04-26T09:04:42Z,66137d41e10537e8b1b75e35
6613824114564315c8402085,'SQL',Moll Walne,Intern,2024-05-29T21:48:19Z,66137d3ce10537e70a816ab8
6613824114564315c8402097,'Node JS',Blondie Jockle,Intern,2024-04-18T12:09:44Z,66137d41e10537e80c7b84c1
6613824114564315c8402099,'React JS',Leandra Huyhton,Employee,2024-04-24T21:06:40Z,66137d41e10537e71b41a8a5
6613824114564315c8402087,'Data Warehouse - ETL,Todd Matic,Intern,2024-04-21T17:24:21Z,66137d41e10537e8d6b75c47
6613824114564315c8402093,'Software Components',Riobard Angric,Employee,2024-04-11T02:46:15Z,66137d41e10537e71b41a8ac
6613824114564315c8402087,'UI Path / Microsoft Power Automate',Rosmunda Wormald,Intern,2024-04-18T19:30:46Z,66137d41e10537e8c57ab20a
6613824114564315c8402087,'Git & Version Control',Cherin Vigus,Intern,2024-05-02T17:20:27Z,66137d41e10537e8b1b75e31
6613824114564315c8402085,'Node JS',Tiertza Burstow,Intern,2024-05-24T05:59:12Z,66137d41e10537e7c28559cc
6613824114564315c840208c,'React JS',Zorina Storer,Employee,2024-05-16T19:26:37Z,66137d41e10537e6dda6ca68
6613824114564315c840208a,'Cloud Platforms',Lin Normington,Intern,2024-04-17T00:14:44Z,66137d41e10537e7c28559e1
6613824114564315c840208d,'UI / UX Concept Figma',Cordey Bridges,Intern,2024-05-15T12:47:35Z,66137d41e10537e7c28559c8
6613824114564315c840208b,'DBT',Merrile Sparkwell,Employee,2024-05-12T14:16:03Z,66137d41e10537e7e7de0535
6613824114564315c840208f,'OS & Networking',Gerhardt Brawley,Employee,2024-04-21T15:10:41Z,66137d41e10537e7916ba00e
6613824114564315c840209a,'SQL',Sanderson Kewley,Intern,2024-04-26T06:45:27Z,66137d41e10537e6c405f66f
6613824114564315c8402090,'Security Testing',Cyndi Faulo,Intern,2024-04-15T00:52:12Z,66137d41e10537e8a3bcefa0
6613824114564315c8402094,'DevOps Operations',Tris Van den Broek,Employee,2024-04-06T14:15:06Z,66137d41e10537e841ea2c08
6613824114564315c840208b,'HTML & CSS',Ignazio Stidworthy,Intern,2024-05-25T04:15:15Z,66137d41e10537e875099a4f
6613824114564315c840208c,'React JS',Patience Van der Brugge,Intern,2024-04-23T03:31:13Z,66137d41e10537e752949de0
6613824114564315c8402095,ADF',Kaylee McMichell,Employee,2024-04-04T03:29:47Z,66137d41e10537e7c52101e6
6613824114564315c8402085,'DevOps Operations',Gerick Liverseege,Employee,2024-04-26T13:53:50Z,66137d41e10537e7c52101f4
6613824114564315c8402089,'SQL',Tanny Rable,Intern,2024-05-29T20:24:41Z,66137d41e10537e8d6b75c40
6613824114564315c8402095,'Software Components',Pieter Tettersell,Intern,2024-04-27T20:19:45Z,66137d41e10537e7a67f3cdf
6613824114564315c8402085,'HTML & CSS',Barry Winspare,Intern,2024-05-15T15:18:19Z,66137d41e10537e7714b1e7d
6613824114564315c8402090,'UI / UX Concept Figma',Anastassia Mival,Intern,2024-04-03T10:49:00Z,66137d41e10537e7e7de053c
6613824114564315c8402090,'SQL',Kissie Raddon,Intern,2024-05-04T08:16:51Z,66137d41e10537e6d7ef1052
6613824114564315c8402093,'UI Path / Microsoft Power Automate',Jillie Veitch,Employee,2024-04-14T14:43:09Z,66137d41e10537e7a3c9712e
6613824114564315c8402088,ADF',Marne Sapena,Intern,2024-05-26T02:53:25Z,66137d41e10537e6d7ef105a
6613824114564315c8402096,'Power BI',Helaine Tender,Intern,2024-05-18T20:01:15Z,66137d41e10537e841ea2c05
6613824114564315c840208f,'Javascript',Jolynn Blees,Intern,2024-05-25T07:42:43Z,66137d41e10537e82b6ef5b8
6613824114564315c8402091,'Node JS',Mel Ainslee,Intern,2024-04-06T03:43:55Z,66137d41e10537e72c30ffab
6613824114564315c8402097,'Node JS',Carlen Blyth,Employee,2024-04-19T05:34:52Z,66137d41e10537e7c28559c5
6613824114564315c840208d,'SQL',Lani McOnie,Employee,2024-05-24T13:04:55Z,66137d41e10537e841ea2c00
6613824114564315c8402087,'Data Warehouse - ETL,Duane Reuss,Employee,2024-04-09T22:19:47Z,66137d41e10537e7a3c97119
6613824114564315c8402087,'Security Testing',Joly Gawler,Intern,2024-05-15T19:43:24Z,66137d41e10537e80c7b84d5
6613824114564315c8402086,'Git & Version Control',Griff Lippett,Employee,2024-04-29T19:05:10Z,66137d41e10537e6dda6ca57
6613824114564315c8402095,'Node JS',Maurits Polglase,Employee,2024-05-26T14:46:22Z,66137d41e10537e73df51f3b
6613824114564315c8402097,'Software Components',Reynold McRitchie,Employee,2024-04-24T09:41:10Z,66137d41e10537e6c405f682
6613824114564315c8402099,'UI Path / Microsoft Power Automate',Cissy Birnie,Intern,2024-04-02T08:49:07Z,66137d41e10537e740772b7a
6613824114564315c8402086,'Node JS',Minnnie Boc,Intern,2024-05-03T06:57:42Z,66137d41e10537e6dda6ca5b
6613824114564315c840208f,'React JS',Cordy Constantine,Intern,2024-05-31T10:25:12Z,66137d3ce10537e70a816aac
6613824114564315c8402094,'Data Warehouse - ETL,Lauree Ingreda,Intern,2024-04-11T21:29:39Z,66137d41e10537e752949df2
6613824114564315c8402093,'Analytics & Reporting',Cordie Meiklam,Intern,2024-04-12T00:02:37Z,66137d41e10537e82b6ef5bf
6613824114564315c8402095,'Power BI',Sylvia Ganforth,Employee,2024-05-01T00:22:34Z,66137d41e10537e71b41a8b1
6613824114564315c8402089,'Git & Version Control',Jimmie Cawdery,Intern,2024-04-03T16:57:42Z,66137d41e10537e72c30ffa7
6613824114564315c840208d,'OS & Networking',Westley Friend,Intern,2024-05-13T00:22:35Z,66137d41e10537e71b41a89d
6613824114564315c8402090,'Python & Web Scraping',Suzie Pero,Intern,2024-05-27T05:24:50Z,66137d41e10537e752949dfd
6613824114564315c8402086,'Node JS',Pedro Lassetter,Employee,2024-05-26T19:58:18Z,66137d41e10537e83e6ca334
6613824114564315c8402094,'Python for DS',Ralph Eaglestone,Employee,2024-05-04T06:49:32Z,66137d41e10537e7714b1e75
6613824114564315c8402097,'DBT',Batsheva Keefe,Intern,2024-04-27T15:26:08Z,66137d41e10537e8b1b75e3a
6613824114564315c8402098,'Git & Version Control',Jory Busch,Intern,2024-04-24T05:54:19Z,66137d41e10537e80985c242
6613824114564315c840209a,'DevOps Operations',Timoteo Koppel,Intern,2024-05-16T19:38:50Z,66137d41e10537e7a3c9711f
6613824114564315c840208e,'SQL',Galven FitzAlan,Employee,2024-04-30T11:37:35Z,66137d41e10537e8d6b75c3e
6613824114564315c8402087,'Data Warehouse - ETL,Ilario Fonzone,Intern,2024-05-29T20:12:46Z,66137d41e10537e71b41a8a9
6613824114564315c8402093,'Quality Assurance Basics',Kaitlyn Georgot,Intern,2024-05-18T01:21:23Z,66137d41e10537e8a3bcefab
6613824114564315c8402096,'HTML & CSS',Edgardo Lagen,Intern,2024-04-29T15:04:21Z,66137d41e10537e7c28559db
6613824114564315c840208f,'Typescript',Cathyleen Petrulis,Intern,2024-04-30T15:51:59Z,66137d41e10537e875099a5e
6613824114564315c8402087,'Analytics & Reporting',Ida Grzegorek,Intern,2024-04-16T12:51:31Z,66137d41e10537e80985c230
6613824114564315c8402099,'Typescript',Etheline Drysdale,Employee,2024-05-02T20:34:45Z,66137d41e10537e740772b85
6613824114564315c8402092,'UI Path / Microsoft Power Automate',Saunders Salkeld,Intern,2024-05-27T23:32:46Z,66137d41e10537e752949de8
6613824114564315c8402087,'Python for DS',Hildagarde Lindblom,Employee,2024-05-03T19:34:40Z,66137d41e10537e8b1b75e1e
6613824114564315c8402086,'React JS',Hugues Noquet,Intern,2024-05-07T04:52:50Z,66137d41e10537e8a3bcefb0
6613824114564315c8402087,'DBT',Aretha Sneezum,Intern,2024-05-10T03:42:42Z,66137d41e10537e6f9e7849a
6613824114564315c8402091,'DBT',Brandy Sallarie,Employee,2024-05-05T01:11:13Z,66137d41e10537e8c57ab214
6613824114564315c8402087,'Javascript',Amitie Bettam,Intern,2024-05-23T10:12:49Z,66137d3ce10537e85f4fe2cf
6613824114564315c8402088,'Data Warehouse - ETL,Cleo Robbie,Employee,2024-05-10T06:10:40Z,66137d41e10537e6dda6ca52
6613824114564315c8402086,'Javascript',Jamill Drivers,Intern,2024-04-07T01:25:54Z,66137d41e10537e7e7de0549
6613824114564315c8402092,'Javascript',Feodor Duddan,Intern,2024-05-22T13:04:41Z,66137d41e10537e6f9e78496
6613824114564315c840208f,'Node JS',Gilda Chavez,Employee,2024-04-01T09:54:29Z,66137d41e10537e83cb6729a
6613824114564315c8402096,'React JS',Urban Corder,Employee,2024-05-05T18:05:36Z,66137d41e10537e8c57ab202
6613824114564315c8402098,'SQL',Hector Dugdale,Intern,2024-04-26T08:03:29Z,66137d41e10537e80985c239
6613824114564315c8402085,'Cloud Platforms',Rudie Given,Intern,2024-05-14T19:09:33Z,66137d3ce10537e85f4fe2cb
6613824114564315c8402092,'Data Warehouse - ETL,Arney Dodsworth,Intern,2024-04-13T23:39:15Z,66137d41e10537e73df51f54
6613824114564315c840208a,'React JS',Ludovika Hulcoop,Intern,2024-05-16T02:01:48Z,66137d41e10537e80985c22c
6613824114564315c8402092,'ML Basics',Saraann Mathelon,Intern,2024-04-17T02:55:12Z,66137d41e10537e6dda6ca51
6613824114564315c840208f,'Python for DS',Rachelle Lucy,Intern,2024-05-06T22:55:52Z,66137d3ce10537e70a816aad
6613824114564315c8402092,'Node JS',Corbie Jendas,Intern,2024-04-23T15:17:40Z,66137d41e10537e8d6b75c2d
6613824114564315c8402088,'Javascript',Layne de la Valette Parisot,Intern,2024-05-03T19:15:50Z,66137d41e10537e71b41a8b9
6613824114564315c840208d,'Typescript',Kara Van Hove,Intern,2024-04-28T15:49:39Z,66137d41e10537e80c7b84c5
6613824114564315c8402092,'Node JS',Marchelle Thring,Intern,2024-04-25T10:21:58Z,66137d41e10537e770366049
6613824114564315c8402091,'DBT',Roslyn Bresman,Intern,2024-04-10T03:09:19Z,66137d3ce10537e70a816ab8
6613824114564315c840208b,'OS & Networking',Thornton Livezley,Employee,2024-05-31T14:51:38Z,66137d41e10537e8c57ab216
6613824114564315c840208e,'Software Components',Winny Samber,Employee,2024-04-12T16:15:15Z,66137d41e10537e7e7de0537
6613824114564315c8402095,'Data Warehouse - ETL,Alexine Huster,Intern,2024-05-29T07:28:29Z,66137d41e10537e6dda6ca53
6613824114564315c8402099,'Javascript',Rani Ayling,Employee,2024-04-03T01:31:40Z,66137d41e10537e73df51f51
6613824114564315c8402097,'OS & Networking',Taddeo Shapiro,Intern,2024-05-18T08:09:02Z,66137d41e10537e8c57ab210
6613824114564315c8402099,'DBT',Damiano Coldwell,Intern,2024-04-26T23:06:50Z,66137d41e10537e7a3c97129
6613824114564315c8402087,'Typescript',Emmott Sowter,Intern,2024-04-10T05:39:43Z,66137d41e10537e6c405f687
6613824114564315c840208e,'Node JS',Nero Brosenius,Employee,2024-04-22T14:03:17Z,66137d41e10537e80c7b84d2
6613824114564315c8402086,'DBT',Eadie McLaughlin,Intern,2024-05-27T11:05:20Z,66137d41e10537e6d7ef1068
6613824114564315c840208e,'Node JS',Quintin Pillington,Intern,2024-05-11T17:56:44Z,66137d41e10537e82b6ef5c1
6613824114564315c8402089,'DBT',Raye Beathem,Intern,2024-05-28T23:42:25Z,66137d41e10537e83cb67292
6613824114564315c8402096,'SQL',Dahlia Ruspine,Employee,2024-04-25T13:21:52Z,66137d41e10537e8c57ab210
6613824114564315c840208d,'Git & Version Control',Shea Lawerence,Employee,2024-04-01T12:46:30Z,66137d41e10537e752949de7
6613824114564315c8402094,'Quality Assurance Basics',Isidore Gutierrez,Intern,2024-05-31T08:32:12Z,66137d41e10537e6dda6ca54
6613824114564315c8402098,'Node JS',Colby Gencke,Intern,2024-05-23T11:58:28Z,66137d41e10537e875099a5a
6613824114564315c840208c,'Cloud Platforms',Lauraine Taffee,Employee,2024-05-12T21:35:12Z,66137d41e10537e875099a4c
6613824114564315c8402088,'DBT',Don Bugby,Intern,2024-05-21T10:14:03Z,66137d41e10537e8d6b75c2f
6613824114564315c840208d,'DBT',Cob Oakenfall,Intern,2024-05-13T05:04:22Z,66137d41e10537e770366041
6613824114564315c8402087,'Analytics & Reporting',Filippa Laweles,Employee,2024-04-22T13:33:53Z,66137d41e10537e841ea2c04
6613824114564315c8402097,'ML Basics',Deedee Annable,Intern,2024-04-22T21:24:01Z,66137d41e10537e7916b9ff4
6613824114564315c840208b,'Data Warehouse - ETL,Gardie Camois,Employee,2024-05-07T14:28:48Z,66137d41e10537e80985c22e
6613824114564315c8402099,'Software Components',Sim Heinschke,Employee,2024-05-26T15:51:41Z,66137d41e10537e8d6b75c4e
6613824114564315c840208c,'Security Testing',Milena Death,Employee,2024-05-21T08:45:04Z,66137d41e10537e83e6ca330
6613824114564315c8402089,'Python for DS',Shaine Kastel,Intern,2024-04-23T06:29:38Z,66137d41e10537e80985c236
6613824114564315c840209a,ADF',Vida Rosenfeld,Employee,2024-05-13T00:46:00Z,66137d41e10537e7a3c97112
6613824114564315c840208f,'Cloud Platforms',Dacy Oxenford,Intern,2024-04-01T09:20:21Z,66137d41e10537e7b003c56a
6613824114564315c840208f,'React JS',Orton Knappe,Employee,2024-04-20T15:51:35Z,66137d41e10537e8d6b75c38
6613824114564315c8402093,'SQL',Tiphany Carpe,Intern,2024-05-31T10:03:10Z,66137d41e10537e8d6b75c31
6613824114564315c840209a,'Javascript',Galen Stower,Intern,2024-05-26T03:01:50Z,66137d41e10537e72c30ffa9
6613824114564315c8402087,'OS & Networking',Padgett Pontefract,Intern,2024-05-06T01:37:33Z,66137d41e10537e6f9e7848a
6613824114564315c8402096,'Node JS',Corrianne Filipputti,Intern,2024-05-24T15:40:46Z,66137d41e10537e8d6b75c32
6613824114564315c8402087,'Security Testing',Byrle Goodboddy,Intern,2024-04-20T21:11:01Z,66137d41e10537e8c57ab213
6613824114564315c8402087,'DBT',Berrie Toffoletto,Intern,2024-05-27T19:23:51Z,66137d41e10537e770366050
6613824114564315c840208d,'React JS',Jemie Biaggelli,Employee,2024-04-13T00:19:27Z,66137d41e10537e83cb672a5
6613824114564315c8402099,'Data Warehouse - ETL,Camila Cersey,Intern,2024-04-03T00:40:45Z,66137d41e10537e8d6b75c27
6613824114564315c8402089,'Cloud Platforms',Diarmid Wankel,Intern,2024-05-10T06:17:14Z,66137d41e10537e7c28559da
6613824114564315c840208b,'ML Basics',Conrado Andreopolos,Employee,2024-05-30T19:25:14Z,66137d41e10537e82b6ef5ae
6613824114564315c8402098,'SQL',Georgiana Pattle,Intern,2024-05-01T16:18:54Z,66137d41e10537e6c405f66a
6613824114564315c840208b,'Node JS',Cyndi Meindl,Employee,2024-05-21T08:28:21Z,66137d41e10537e7a3c97121
6613824114564315c8402088,'DevOps Operations',Mauricio Trewett,Intern,2024-04-23T05:53:04Z,66137d41e10537e7c52101ec
6613824114564315c8402094,'Quality Assurance Basics',Duffy Bronger,Employee,2024-04-22T10:51:54Z,66137d41e10537e8b1b75e23
6613824114564315c8402093,'Node JS',Iosep Senner,Intern,2024-05-10T21:41:59Z,66137d41e10537e71b41a8a7
6613824114564315c8402085,'Software Components',Nonah Le Provost,Employee,2024-04-16T10:59:21Z,66137d41e10537e6dda6ca67
6613824114564315c8402094,'Typescript',Constantino Gravener,Employee,2024-04-03T21:38:32Z,66137d41e10537e752949dfe
6613824114564315c8402092,'React JS',Gilbertina Mackstead,Employee,2024-05-30T11:52:16Z,66137d41e10537e83cb6729d
6613824114564315c8402088,'Python & Web Scraping',Etty Cuniam,Intern,2024-05-15T02:14:57Z,66137d41e10537e72c30ffb9
6613824114564315c8402095,'Power BI',Casie Bushe,Intern,2024-05-03T07:28:44Z,66137d41e10537e6dda6ca63
6613824114564315c8402087,'SQL',Ivie Eouzan,Employee,2024-04-03T11:45:15Z,66137d41e10537e6f9e7849d
6613824114564315c8402088,'Python for DS',Kristoffer Bartolomeazzi,Intern,2024-05-27T18:13:16Z,66137d41e10537e875099a55
6613824114564315c8402093,'Quality Assurance Basics',Sterne Maria,Intern,2024-04-15T12:19:56Z,66137d41e10537e752949df1
6613824114564315c8402087,'Javascript',Huntlee Monk,Employee,2024-05-24T12:19:09Z,66137d41e10537e8d6b75c2c
6613824114564315c840208f,'React JS',Violet Demeza,Employee,2024-05-13T07:27:11Z,66137d41e10537e841ea2c03
6613824114564315c8402086,'React JS',Tarrance Dunk,Employee,2024-04-01T01:01:34Z,66137d41e10537e6dda6ca62
6613824114564315c8402097,'Data Warehouse - ETL,Galina Mc Elory,Employee,2024-05-10T17:31:31Z,66137d41e10537e7c28559c3
6613824114564315c8402096,'React JS',Tremayne De Michele,Employee,2024-05-24T02:32:50Z,66137d41e10537e82b6ef5c3
6613824114564315c8402096,'Python & Web Scraping',Vance Bradwell,Intern,2024-04-09T04:32:11Z,66137d41e10537e7a67f3cd9
6613824114564315c8402091,'React JS',Latashia Greeno,Employee,2024-05-06T16:11:14Z,66137d41e10537e6f9e784a2
6613824114564315c8402099,'Git & Version Control',Gary Parmenter,Intern,2024-05-11T21:26:31Z,66137d41e10537e6dda6ca52
6613824114564315c8402095,'React JS',Ode Bougourd,Intern,2024-05-12T11:37:15Z,66137d41e10537e8c57ab203
6613824114564315c8402091,'Python & Web Scraping',Friedrick Jakubovicz,Intern,2024-05-24T12:26:58Z,66137d41e10537e8d6b75c2f
6613824114564315c840208c,'SQL',Ardelis Branche,Employee,2024-04-13T03:25:18Z,66137d41e10537e6c405f676
6613824114564315c840208f,'DBT',Melicent M'Chirrie,Intern,2024-04-12T13:59:39Z,66137d41e10537e740772b85
6613824114564315c840208f,ADF',Jordain Pepler,Employee,2024-05-22T03:17:28Z,66137d41e10537e7714b1e7f
6613824114564315c840208e,'Git & Version Control',Dorey Pell,Intern,2024-05-16T08:09:03Z,66137d41e10537e7916ba002
6613824114564315c8402088,'ML Basics',Isac Ebbs,Intern,2024-04-07T01:03:50Z,66137d41e10537e7c28559cf
6613824114564315c8402098,'Node JS',Vanessa Rickerd,Employee,2024-05-18T05:44:48Z,66137d41e10537e73df51f3d
6613824114564315c8402096,'Security Testing',Flin Keyden,Intern,2024-04-28T00:59:14Z,66137d41e10537e7a67f3cd8
6613824114564315c8402088,'Software Components',Crista Tetla,Intern,2024-04-30T04:47:06Z,66137d41e10537e8a3bcefbc
6613824114564315c8402092,'Security Testing',Jody O'Loghlen,Intern,2024-04-29T04:24:04Z,66137d3ce10537e85f4fe2ce
6613824114564315c840208c,'Python for DS',Lazare Kwiek,Employee,2024-05-23T10:38:46Z,66137d41e10537e7b003c574
6613824114564315c840208d,'Typescript',Lida Dukelow,Intern,2024-05-05T00:53:14Z,66137d3ce10537e70a816ab3
6613824114564315c8402088,'Typescript',Henrietta Meric,Employee,2024-04-26T05:45:15Z,66137d41e10537e875099a60
6613824114564315c840208b,'Analytics & Reporting',Tessy Waistall,Intern,2024-05-16T17:46:03Z,66137d41e10537e752949de4
6613824114564315c8402087,'DevOps Operations',Kalinda Rozea,Intern,2024-04-20T08:33:06Z,66137d41e10537e71b41a8ad
6613824114564315c8402099,'Quality Assurance Basics',Gennie Screaton,Intern,2024-05-10T03:52:36Z,66137d41e10537e8d6b75c36
6613824114564315c8402095,ADF',Hagan Woolstenholmes,Intern,2024-05-14T15:10:42Z,66137d41e10537e841ea2bf1
6613824114564315c8402092,'OS & Networking',Lorant Carcas,Intern,2024-04-26T06:37:20Z,66137d41e10537e7a67f3cd4
6613824114564315c8402099,'DBT',Pace Marcam,Employee,2024-04-17T17:31:33Z,66137d41e10537e83e6ca328
6613824114564315c8402085,'Analytics & Reporting',Florella Madigan,Intern,2024-04-25T17:51:23Z,66137d41e10537e72c30ffb4
6613824114564315c8402099,'ML Basics',Lorrin Bearman,Employee,2024-04-20T00:12:35Z,66137d3ce10537e85f4fe2e2
6613824114564315c840208f,'Python & Web Scraping',Bogey Blumire,Employee,2024-05-17T06:05:04Z,66137d41e10537e72c30ffac
6613824114564315c8402091,'DBT',Kipper Woodcock,Employee,2024-05-12T19:36:32Z,66137d41e10537e841ea2bf4
6613824114564315c840208d,'Power BI',Dani Coxon,Employee,2024-05-17T18:29:53Z,66137d41e10537e7916ba003
6613824114564315c8402098,'Javascript',Carny Webling,Intern,2024-04-04T08:01:57Z,66137d41e10537e8c57ab212
6613824114564315c8402095,'Security Testing',Zsazsa Haker,Employee,2024-04-17T11:09:28Z,66137d41e10537e8a3bcefb6
6613824114564315c8402094,'HTML & CSS',Dede Baelde,Intern,2024-05-02T11:24:49Z,66137d41e10537e6c405f66a
6613824114564315c8402097,ADF',Cornie Kareman,Intern,2024-05-23T15:34:45Z,66137d41e10537e73df51f53
6613824114564315c8402087,'DBT',Alberto Quilter,Employee,2024-04-25T00:21:56Z,66137d41e10537e875099a5b
6613824114564315c8402088,'UI Path / Microsoft Power Automate',Eleonora Sawle,Intern,2024-05-30T02:03:35Z,66137d41e10537e8c57ab213
6613824114564315c8402085,'Security Testing',Kenn Gaffer,Intern,2024-04-02T14:04:05Z,66137d41e10537e7714b1e87
6613824114564315c8402090,'Power BI',Gertruda Cloutt,Intern,2024-04-07T23:59:34Z,66137d41e10537e752949dfe
6613824114564315c840209a,ADF',Tallie Braniff,Employee,2024-04-19T05:35:40Z,66137d41e10537e8b1b75e29
6613824114564315c8402085,'HTML & CSS',Arluene Peskin,Employee,2024-04-13T18:34:31Z,66137d41e10537e80c7b84be
6613824114564315c8402087,'Analytics & Reporting',Nick Votier,Intern,2024-05-13T21:41:49Z,66137d41e10537e770366052
6613824114564315c840208d,'Quality Assurance Basics',Bathsheba McElvogue,Employee,2024-04-16T07:37:17Z,66137d41e10537e7c28559d3
6613824114564315c8402095,'Python & Web Scraping',Fallon Leinster,Intern,2024-05-06T04:57:17Z,66137d41e10537e7c28559df
6613824114564315c840208a,'Python for DS',Quentin Brettle,Intern,2024-04-24T03:22:24Z,66137d41e10537e83cb6729b
